user_id,cart_abandoned_date,last_order_date,avg_order_value,sessions_last_30d,num_cart_items,engagement_score,profitability_score,class_label,region
U02079,05-09-2025,10-05-2025,330,3,2,0.356,0.069,Casual,RegionB
U02080,05-09-2025,26-08-2025,9990,4,2,0.438,0.369,Casual,RegionA
U02081,05-09-2025,28-12-2024,50,3,1,0.273,0.06,Casual,RegionA
U02082,05-09-2025,26-06-2025,50,1,2,0.189,0.09,Casual,RegionA
U02083,05-09-2025,16-07-2025,100,1,4,0.363,0.157,Regular,RegionC
U02084,05-09-2025,22-03-2024,160,3,1,0.18,0.103,Casual,RegionB
U02085,05-09-2025,22-08-2025,50,1,2,0.459,0.007,Casual,RegionB
U02086,05-09-2025,02-11-2024,50,1,3,0.364,0.157,Casual,RegionB
U02087,05-09-2025,28-08-2025,80,3,1,0.519,0.193,Regular,RegionB
U02088,05-09-2025,29-01-2025,50,3,3,0.227,0.135,Casual,RegionA
U02089,05-09-2025,26-12-2024,120,0,2,0.21,0.066,Casual,RegionB
U02090,05-09-2025,27-02-2025,50,0,2,0.006,0.159,Regular,RegionC
U02091,05-09-2025,17-07-2025,60,1,4,0.285,0.069,Casual,RegionA
U02092,05-09-2025,01-09-2025,130,1,3,0.06,0.111,Casual,RegionC
U02093,05-09-2025,27-12-2024,50,4,1,0.443,0.134,Casual,RegionA
U02094,05-09-2025,28-12-2023,240,3,1,0.531,0.156,Regular,RegionA
U02095,05-09-2025,11-08-2025,110,1,1,0.164,0.034,Dormant,RegionB
U02096,05-09-2025,24-07-2025,90,4,1,0.26,0.139,Regular,RegionC
U02097,05-09-2025,03-09-2025,50,3,1,0.129,0.065,Casual,RegionB
U02098,05-09-2025,,320,4,2,0.324,0.182,Regular,RegionA
U02099,05-09-2025,14-01-2025,50,2,1,0.397,0.173,Casual,RegionB
U02100,05-09-2025,03-03-2025,80,1,3,0.329,0.062,Casual,RegionA
U02101,05-09-2025,21-07-2025,200,4,2,0.174,0.102,Casual,RegionA
U02102,05-09-2025,05-02-2024,320,3,2,0.46,0.135,Regular,RegionA
U02103,05-09-2025,11-12-2024,50,2,3,0.114,0.137,Casual,RegionC
U02104,05-09-2025,30-05-2024,140,3,1,0.263,0.101,Casual,RegionE
U02105,05-09-2025,05-03-2025,50,1,3,0.303,0.126,Casual,RegionD
U02106,05-09-2025,26-06-2025,280,0,3,0.149,0.043,Dormant,RegionD
U02107,05-09-2025,08-06-2025,50,1,1,0.07,0.094,Casual,RegionC
U02108,05-09-2025,14-07-2025,190,5,1,0.461,0.134,Regular,RegionB
U02109,05-09-2025,12-11-2024,80,3,1,0.207,0.069,Casual,RegionC
U02110,05-09-2025,18-06-2025,60,4,2,0.634,0.26,Regular,RegionA
U02111,05-09-2025,07-07-2025,170,5,8,0.369,0.105,Regular,RegionB
U02112,05-09-2025,17-06-2024,50,1,3,0,0.095,Casual,RegionD
U02113,05-09-2025,02-10-2024,80,1,2,0.267,0.22,Casual,RegionD
U02114,05-09-2025,14-08-2025,240,1,1,0.448,0.085,Regular,RegionE
U02115,05-09-2025,08-08-2024,50,5,2,0.514,0.053,Casual,RegionC
U02116,05-09-2025,14-07-2025,70,1,1,0.644,0.115,Regular,RegionA
U02117,05-09-2025,08-08-2025,50,5,4,0.302,0.097,Regular,RegionD
U02118,05-09-2025,08-08-2025,50,2,2,0,0.063,Casual,RegionC
U02119,05-09-2025,05-02-2025,120,4,2,0.286,0.175,Casual,RegionC
U02120,05-09-2025,18-04-2025,100,4,1,0.817,0.15,Regular,RegionB
U02121,05-09-2025,23-07-2025,50,2,1,0.336,0.207,Regular,RegionC
U02122,05-09-2025,05-07-2025,9990,3,3,0.589,0.536,Regular,RegionA
U02123,05-09-2025,15-01-2025,120,0,3,0.14,0.106,Casual,RegionB
U02124,05-09-2025,02-07-2025,260,1,1,0.116,0.12,Regular,RegionB
U02125,05-09-2025,13-04-2024,190,0,3,0.242,0.199,Casual,RegionB
U02126,05-09-2025,08-07-2025,130,4,4,0.554,0.114,Regular,RegionE
U02127,05-09-2025,16-03-2025,190,3,4,0.55,0.159,Regular,RegionC
U02128,05-09-2025,05-11-2023,110,2,4,0.468,0.116,Casual,RegionB
U02129,05-09-2025,06-08-2025,120,0,4,0.209,0.014,Dormant,RegionC
U02130,05-09-2025,,180,7,2,0.738,0,Regular,RegionA
U02131,05-09-2025,06-05-2025,70,1,2,0.688,0.172,Regular,RegionB
U02132,05-09-2025,30-07-2025,130,2,2,0.268,0.182,Casual,RegionA
U02133,05-09-2025,12-02-2025,130,1,2,0.334,0.011,Casual,RegionC
U02134,05-09-2025,24-04-2024,60,5,1,0.416,0.149,Regular,RegionD
U02135,05-09-2025,13-07-2025,50,3,4,0.508,0.048,Casual,RegionA
U02136,05-09-2025,06-12-2024,120,5,2,0.721,0.214,Regular,RegionA
U02137,05-09-2025,,70,2,2,0.114,0.054,Casual,RegionA
U02138,05-09-2025,08-07-2025,310,3,1,0.68,0.186,Regular,RegionD
U02139,05-09-2025,16-06-2025,230,4,1,0.515,0.117,Regular,RegionA
U02140,05-09-2025,,100,2,2,0.525,0.109,Casual,RegionA
U02141,05-09-2025,30-03-2024,60,4,1,0.429,0.072,Casual,RegionA
U02142,05-09-2025,19-08-2025,180,1,4,0,0.102,Casual,RegionA
U02143,05-09-2025,28-07-2025,50,2,2,0.053,0.053,Casual,RegionE
U02144,05-09-2025,24-06-2025,350,3,9,0.678,0.204,Regular,RegionA
U02145,05-09-2025,29-03-2025,70,2,1,0.343,0.14,Casual,RegionA
U02146,05-09-2025,19-07-2025,600,4,2,0.704,0.283,VIP,RegionD
U02147,05-09-2025,01-09-2025,80,1,2,0.009,0,Dormant,RegionC
U02148,05-09-2025,07-02-2025,120,2,4,0.62,0.069,Regular,RegionA
U02149,05-09-2025,22-08-2025,400,4,1,0.499,0.128,Regular,RegionB
U02150,05-09-2025,27-05-2025,2310,8,1,0.986,0.237,VIP,RegionA
U02151,05-09-2025,11-01-2025,90,1,1,0.144,0.111,Casual,RegionA
U02152,05-09-2025,,50,1,2,0.022,0.071,Casual,RegionA
U02153,05-09-2025,07-07-2025,1000,8,3,0.635,0.246,VIP,RegionC
U02154,05-09-2025,25-08-2025,50,4,2,0.17,0.215,Casual,RegionA
U02155,05-09-2025,21-04-2025,50,3,1,0.166,0.132,Casual,RegionA
U02156,05-09-2025,26-10-2023,50,1,4,0.061,0.117,Casual,RegionA
U02157,05-09-2025,23-07-2025,50,2,2,0.64,0.182,Casual,RegionA
U02158,05-09-2025,10-03-2025,100,5,1,0.317,0.111,Regular,RegionC
U02159,05-09-2025,21-05-2024,230,1,3,0.403,0.106,Casual,RegionA
U02160,05-09-2025,03-03-2025,70,1,5,0.473,0.127,Casual,RegionC
U02161,05-09-2025,29-08-2025,220,6,1,0.333,0.207,Regular,RegionC
U02162,05-09-2025,21-06-2025,50,1,1,0.487,0.127,Casual,RegionA
U02163,05-09-2025,13-03-2025,90,5,4,0.556,0.081,Casual,RegionA
U02164,05-09-2025,02-11-2024,50,1,3,0.121,0.246,Casual,RegionA
U02165,05-09-2025,24-10-2023,50,0,5,0.162,0.142,Casual,RegionA
U02166,05-09-2025,02-01-2024,200,2,3,0.088,0.197,Regular,RegionD
U02167,05-09-2025,26-11-2024,50,3,1,0.161,0.091,Casual,RegionD
U02168,05-09-2025,09-10-2024,150,6,3,0.457,0.157,Regular,RegionA
U02169,05-09-2025,,370,11,1,0.575,0.196,Regular,RegionA
U02170,05-09-2025,09-02-2024,100,5,2,0.393,0.214,Regular,RegionA
U02171,05-09-2025,05-12-2024,170,6,4,0.518,0.227,Regular,RegionA
U02172,05-09-2025,25-05-2025,50,1,4,0.144,0.096,Casual,RegionA
U02173,05-09-2025,14-06-2025,100,4,2,0.178,0.19,Regular,RegionC
U02174,05-09-2025,10-06-2025,50,1,3,0.27,0.141,Casual,RegionC
U02175,05-09-2025,02-07-2025,50,2,1,0.077,0.143,Casual,RegionB
U02176,05-09-2025,12-08-2025,90,3,1,0.656,0.223,Regular,RegionA
U02177,05-09-2025,29-06-2025,50,0,3,0.016,0.137,Casual,RegionD
U02178,05-09-2025,19-01-2024,80,0,3,0.229,0.217,Casual,RegionC
U02179,05-09-2025,13-07-2024,50,2,3,0.008,0.143,Casual,RegionB
U02180,05-09-2025,15-12-2023,120,0,1,0.277,0.069,Casual,RegionB
U02181,05-09-2025,08-06-2025,170,5,1,0.576,0.184,Regular,RegionA
U02182,05-09-2025,27-08-2025,120,6,2,0.595,0.115,Regular,RegionB
U02183,05-09-2025,,50,1,2,0.289,0.181,Casual,RegionC
U02184,05-09-2025,08-06-2025,880,0,5,0.035,0.08,Dormant,RegionA
U02185,05-09-2025,,210,3,5,0.467,0.176,Regular,RegionD
U02186,05-09-2025,,19990,0,4,0.092,0.765,Casual,RegionA
U02187,05-09-2025,25-05-2025,90,1,2,0.109,0.091,Casual,RegionD
U02188,05-09-2025,14-12-2024,120,4,1,0.076,0.099,Casual,RegionC
U02189,05-09-2025,10-06-2025,50,2,4,0.4,0.151,Casual,RegionD
U02190,05-09-2025,29-06-2025,180,1,8,0,0.107,Casual,RegionD
U02191,05-09-2025,23-05-2025,70,1,1,0.125,0.06,Casual,RegionA
U02192,05-09-2025,,450,2,1,0.505,0.051,Regular,RegionA
U02193,05-09-2025,22-08-2025,760,12,1,0.542,0.203,VIP,RegionA
U02194,05-09-2025,,250,1,1,0.304,0.178,Regular,RegionB
U02195,05-09-2025,14-07-2025,90,2,2,0.562,0.079,Casual,RegionD
U02196,05-09-2025,08-10-2023,50,0,1,0.058,0.081,Casual,RegionC
U02197,05-09-2025,,120,5,2,0.92,0.207,Regular,RegionA
U02198,05-09-2025,17-08-2025,110,7,1,0.687,0.166,Regular,RegionD
U02199,05-09-2025,28-04-2025,1070,7,1,1,0.356,VIP,RegionA
U02200,05-09-2025,11-06-2025,50,3,2,0.337,0.02,Casual,RegionD
U02201,05-09-2025,14-08-2025,60,0,1,0.276,0,Dormant,RegionA
U02202,05-09-2025,01-09-2025,90,3,4,0.62,0.155,Regular,RegionC
U02203,05-09-2025,04-07-2025,130,1,1,0.199,0.05,Casual,RegionC
U02204,05-09-2025,27-08-2025,50,1,1,0.121,0.142,Casual,RegionA
U02205,05-09-2025,18-09-2023,9990,8,2,0.928,0.612,VIP,RegionC
U02206,05-09-2025,31-05-2025,70,6,1,0.52,0.142,Regular,RegionE
U02207,05-09-2025,01-03-2025,120,2,3,0.407,0.279,Regular,RegionC
U02208,05-09-2025,26-04-2024,50,0,2,0.277,0.125,Casual,RegionC
U02209,05-09-2025,12-02-2024,50,3,1,0.127,0.146,Casual,RegionA
U02210,05-09-2025,30-06-2025,70,1,5,0.403,0.08,Casual,RegionC
U02211,05-09-2025,02-03-2025,230,7,5,0.77,0.128,Regular,RegionA
U02212,05-09-2025,24-08-2025,60,2,2,0.615,0.149,Regular,RegionA
U02213,05-09-2025,06-12-2024,50,1,1,0.006,0.176,Casual,RegionA
U02214,05-09-2025,,1270,10,2,0.191,0.253,VIP,RegionA
U02215,05-09-2025,13-08-2025,60,0,4,0.068,0.074,Dormant,RegionB
U02216,05-09-2025,13-02-2024,260,0,1,0.358,0.223,Regular,RegionD
U02217,05-09-2025,18-07-2025,180,3,3,0.427,0.169,Regular,RegionA
U02218,05-09-2025,24-06-2025,80,1,2,0.594,0.126,Casual,RegionA
U02219,05-09-2025,,130,2,1,0.211,0.149,Regular,RegionE
U02220,05-09-2025,13-12-2024,110,1,2,0.076,0.113,Casual,RegionB
U02221,05-09-2025,09-06-2025,290,4,3,0.315,0.251,Regular,RegionC
U02222,05-09-2025,26-06-2025,230,4,1,0.058,0.199,Regular,RegionA
U02223,05-09-2025,22-10-2024,50,6,3,0.691,0.153,Regular,RegionA
U02224,05-09-2025,30-10-2024,50,3,1,0.43,0.078,Casual,RegionA
U02225,05-09-2025,09-12-2024,240,3,3,0.631,0.069,Regular,RegionA
U02226,05-09-2025,30-06-2025,150,3,4,0.31,0.083,Casual,RegionC
U02227,05-09-2025,13-06-2025,60,3,2,0.281,0.128,Casual,RegionD
U02228,05-09-2025,07-05-2025,19990,2,4,0.67,0.722,Casual,RegionC
U02229,05-09-2025,31-07-2025,1100,10,1,0.34,0.311,VIP,RegionC
U02230,05-09-2025,07-06-2025,120,3,2,0.314,0.048,Casual,RegionD
U02231,05-09-2025,,110,3,1,0.532,0.109,Casual,RegionA
U02232,05-09-2025,08-08-2025,560,2,2,0.37,0.189,Casual,RegionB
U02233,05-09-2025,05-07-2025,90,5,3,0.693,0.145,Regular,RegionA
U02234,05-09-2025,02-02-2025,190,0,2,0.035,0,Dormant,RegionB
U02235,05-09-2025,14-03-2024,190,4,2,0.419,0.111,Regular,RegionA
U02236,05-09-2025,31-07-2025,50,3,1,0.103,0.083,Casual,RegionA
U02237,05-09-2025,29-11-2024,50,4,3,0.433,0.194,Casual,RegionC
U02238,05-09-2025,27-10-2024,160,7,1,0.845,0.209,Regular,RegionA
U02239,05-09-2025,22-06-2025,50,3,3,0.22,0.18,Casual,RegionA
U02240,05-09-2025,29-03-2024,310,0,1,0,0.076,Dormant,RegionE
U02241,05-09-2025,23-09-2023,80,2,1,0,0.166,Casual,RegionA
U02242,05-09-2025,21-08-2025,50,3,2,0.23,0.074,Casual,RegionB
U02243,05-09-2025,09-02-2025,50,0,1,0.398,0.083,Casual,RegionB
U02244,05-09-2025,02-08-2025,50,1,2,0.31,0.056,Casual,RegionA
U02245,05-09-2025,24-02-2025,50,1,1,0,0.078,Casual,RegionB
U02246,05-09-2025,,240,0,1,0,0.143,Casual,RegionC
U02247,05-09-2025,28-05-2024,190,4,2,0.472,0.156,Regular,RegionD
U02248,05-09-2025,01-12-2023,50,2,5,0.138,0.068,Casual,RegionA
U02249,05-09-2025,19-06-2025,70,1,2,0.287,0.11,Casual,RegionD
U02250,05-09-2025,,50,1,1,0.257,0.087,Casual,RegionA
U02251,05-09-2025,12-07-2025,50,3,1,0.551,0.053,Casual,RegionC
U02252,05-09-2025,11-04-2025,130,1,2,0.625,0.175,Regular,RegionA
U02253,05-09-2025,06-08-2025,700,5,3,0.539,0.306,VIP,RegionA
U02254,05-09-2025,02-07-2025,50,2,2,0.66,0.219,Casual,RegionA
U02255,05-09-2025,04-09-2025,80,1,1,0.151,0.167,Casual,RegionC
U02256,05-09-2025,29-08-2025,50,0,2,0.122,0.09,Casual,RegionD
U02257,05-09-2025,08-08-2025,190,2,1,0.402,0.169,Regular,RegionA
U02258,05-09-2025,25-09-2024,50,1,4,0,0.109,Casual,RegionA
U02259,05-09-2025,26-07-2025,50,2,5,0.279,0.059,Casual,RegionC
U02260,05-09-2025,12-08-2025,430,9,4,0.824,0.269,VIP,RegionD
U02261,05-09-2025,28-02-2025,110,6,3,0.722,0.118,Regular,RegionB
U02262,05-09-2025,16-03-2025,80,0,2,0.309,0.122,Casual,RegionA
U02263,05-09-2025,27-12-2024,120,1,3,0.147,0.178,Casual,RegionA
U02264,05-09-2025,,750,1,2,0.019,0.028,Dormant,RegionB
U02265,05-09-2025,,50,1,3,0.341,0.123,Casual,RegionD
U02266,05-09-2025,26-06-2025,50,5,5,0.583,0.167,Casual,RegionA
U02267,05-09-2025,26-06-2025,160,4,3,0.672,0.231,Casual,RegionB
U02268,05-09-2025,11-08-2025,200,4,2,0.434,0.114,Regular,RegionD
U02269,05-09-2025,,120,1,2,0.542,0.144,Casual,RegionC
U02270,05-09-2025,31-12-2024,190,2,1,0.505,0.104,Regular,RegionB
U02271,05-09-2025,19-08-2025,50,0,1,0.186,0.094,Casual,RegionC
U02272,05-09-2025,03-05-2024,50,1,2,0.518,0.081,Casual,RegionC
U02273,05-09-2025,08-06-2025,80,1,1,0.156,0.06,Casual,RegionD
U02274,05-09-2025,17-07-2025,70,3,3,0.913,0.158,Regular,RegionB
U02275,05-09-2025,28-09-2024,50,1,1,0.066,0.145,Casual,RegionB
U02276,05-09-2025,18-12-2024,50,0,2,0.048,0.02,Casual,RegionA
U02277,05-09-2025,11-09-2024,480,0,3,0.038,0,Dormant,RegionA
U02278,05-09-2025,16-07-2025,9990,1,1,0.447,0.54,Regular,RegionA
U02279,05-09-2025,04-10-2024,110,0,3,0.09,0.132,Casual,RegionA
U02280,05-09-2025,30-04-2025,70,2,3,0.271,0.104,Casual,RegionD
U02281,05-09-2025,15-06-2025,120,2,1,0.113,0.102,Casual,RegionA
U02282,05-09-2025,11-06-2025,100,4,9,0.3,0.137,Casual,RegionA
U02283,05-09-2025,03-06-2025,50,1,1,0.078,0.079,Casual,RegionA
U02284,05-09-2025,23-04-2025,150,7,4,0.745,0.139,Regular,RegionD
U02285,05-09-2025,30-09-2024,140,2,4,0.559,0.07,Casual,RegionE
U02286,05-09-2025,,1070,7,4,0.573,0.356,VIP,RegionA
U02287,05-09-2025,25-02-2025,100,3,4,0.597,0.069,Casual,RegionA
U02288,05-09-2025,,19990,2,4,0.082,0.808,Casual,RegionA
U02289,05-09-2025,18-08-2025,240,1,5,0.042,0.054,Casual,RegionA
U02290,05-09-2025,11-08-2025,170,5,2,0.327,0.092,Casual,RegionB
U02291,05-09-2025,30-06-2025,80,3,1,0.333,0.132,Casual,RegionB
U02292,05-09-2025,21-02-2024,740,9,2,0.697,0.303,VIP,RegionD
U02293,05-09-2025,,1320,5,4,0.505,0.303,VIP,RegionC
U02294,05-09-2025,08-07-2025,4990,1,1,0,0.287,Dormant,RegionA
U02295,05-09-2025,27-04-2025,80,1,3,0.558,0.116,Casual,RegionA
U02296,05-09-2025,29-06-2025,60,4,4,0.306,0.068,Casual,RegionE
U02297,05-09-2025,15-07-2025,50,2,2,0.193,0.143,Casual,RegionA
U02298,05-09-2025,09-02-2024,90,0,2,0.567,0.033,Casual,RegionA
U02299,05-09-2025,31-03-2025,50,5,2,0.504,0.126,Casual,RegionC
U02300,05-09-2025,16-07-2025,50,3,1,0.582,0.131,Casual,RegionC
U02301,05-09-2025,30-07-2025,50,3,1,0.445,0.083,Casual,RegionA
U02302,05-09-2025,29-10-2023,130,7,4,0.43,0,Regular,RegionA
U02303,05-09-2025,29-06-2024,90,2,2,0.159,0.022,Casual,RegionA
U02304,05-09-2025,12-08-2025,80,3,2,0.135,0.213,Casual,RegionA
U02305,05-09-2025,02-11-2023,50,1,4,0.28,0.149,Casual,RegionC
U02306,05-09-2025,05-06-2025,50,5,1,0.617,0.129,Regular,RegionB
U02307,05-09-2025,21-10-2023,110,2,1,0.117,0.228,Casual,RegionA
U02308,05-09-2025,09-02-2025,50,4,1,0.615,0.032,Casual,RegionA
U02309,05-09-2025,17-11-2023,70,2,3,0.247,0.1,Casual,RegionD
U02310,05-09-2025,17-06-2025,50,0,4,0,0.147,Casual,RegionA
U02311,05-09-2025,08-08-2025,60,2,1,0.01,0.066,Casual,RegionA
U02312,05-09-2025,06-08-2025,60,3,1,0.466,0.07,Casual,RegionA
U02313,05-09-2025,24-07-2025,130,2,1,0.378,0.109,Casual,RegionC
U02314,05-09-2025,25-09-2024,90,2,1,0.213,0.003,Casual,RegionA
U02315,05-09-2025,23-06-2025,50,1,1,0.264,0.093,Casual,RegionA
U02316,05-09-2025,29-06-2025,130,2,1,0.213,0.19,Regular,RegionD
U02317,05-09-2025,05-06-2025,120,1,1,0.032,0.016,Dormant,RegionD
U02318,05-09-2025,30-11-2024,19990,4,2,0.92,0.859,VIP,RegionD
U02319,05-09-2025,23-09-2024,70,2,2,0.73,0.049,Casual,RegionA
U02320,05-09-2025,26-12-2024,110,3,1,0.223,0.136,Regular,RegionA
U02321,05-09-2025,17-09-2024,160,7,1,0.511,0.143,Regular,RegionA
U02322,05-09-2025,08-12-2024,50,1,4,0.334,0.101,Casual,RegionA
U02323,05-09-2025,22-07-2025,150,2,1,0.407,0.081,Casual,RegionB
U02324,05-09-2025,31-08-2025,290,0,2,0.328,0.12,Regular,RegionE
U02325,05-09-2025,05-10-2024,50,1,5,0.259,0.136,Casual,RegionA
U02326,05-09-2025,,50,0,1,0.097,0.159,Casual,RegionC
U02327,05-09-2025,02-09-2025,700,7,1,0.57,0.293,VIP,RegionB
U02328,05-09-2025,12-06-2025,90,0,1,0.057,0.258,Casual,RegionA
U02329,05-09-2025,18-08-2024,140,3,2,0.132,0.048,Casual,RegionB
U02330,05-09-2025,16-11-2024,540,6,3,0.001,0.276,VIP,RegionB
U02331,05-09-2025,11-07-2025,50,0,5,0.196,0.156,Casual,RegionC
U02332,05-09-2025,04-09-2025,1160,10,1,0.09,0.235,VIP,RegionE
U02333,05-09-2025,14-07-2025,50,2,2,0.037,0.165,Casual,RegionC
U02334,05-09-2025,03-07-2025,50,2,1,0.252,0.158,Casual,RegionB
U02335,05-09-2025,23-09-2023,80,4,2,0.369,0.127,Regular,RegionC
U02336,05-09-2025,09-08-2025,360,0,1,0.469,0.05,Regular,RegionB
U02337,05-09-2025,25-12-2024,570,7,4,0.42,0.162,Regular,RegionC
U02338,05-09-2025,,190,2,5,0.159,0.176,Regular,RegionB
U02339,05-09-2025,19-04-2025,50,2,2,0.258,0.058,Casual,RegionC
U02340,05-09-2025,26-06-2025,120,4,4,0.314,0.133,Casual,RegionB
U02341,05-09-2025,,50,1,3,0.109,0.101,Casual,RegionB
U02342,05-09-2025,,220,0,4,0.495,0.16,Regular,RegionC
U02343,05-09-2025,26-09-2024,50,2,1,0.199,0.081,Casual,RegionB
U02344,05-09-2025,04-05-2025,110,4,4,0.526,0.095,Regular,RegionC
U02345,05-09-2025,21-07-2025,240,5,2,0.594,0.172,Regular,RegionC
U02346,05-09-2025,02-08-2025,19990,2,4,0.591,0.815,Casual,RegionB
U02347,05-09-2025,01-07-2025,150,2,1,0.566,0.2,Regular,RegionA
U02348,05-09-2025,13-01-2024,170,2,1,0.38,0.168,Regular,RegionB
U02349,05-09-2025,03-05-2025,70,1,1,0.277,0.044,Casual,RegionA
U02350,05-09-2025,,70,3,2,0.687,0.087,Casual,RegionA
U02351,05-09-2025,16-08-2025,60,1,1,0.2,0.112,Casual,NicheRegionX
U02352,05-09-2025,21-08-2025,60,0,1,0.023,0.065,Casual,RegionE
U02353,05-09-2025,05-12-2024,4990,2,1,0.263,0.338,Casual,RegionC
U02354,05-09-2025,06-05-2025,50,2,1,0.057,0.075,Casual,RegionC
U02355,05-09-2025,27-05-2024,100,4,1,0.673,0.212,Regular,RegionE
U02356,05-09-2025,29-06-2025,50,4,1,0.282,0.077,Casual,RegionA
U02357,05-09-2025,21-06-2025,50,5,1,0.19,0.035,Casual,RegionA
U02358,05-09-2025,24-06-2025,50,0,1,0.143,0.177,Casual,RegionB
U02359,05-09-2025,06-03-2025,50,2,1,0.479,0.028,Casual,RegionA
U02360,05-09-2025,30-07-2025,90,0,2,0.261,0.117,Casual,RegionB
U02361,05-09-2025,13-02-2025,190,2,4,0.156,0.131,Regular,RegionA
U02362,05-09-2025,01-09-2025,50,2,2,0.456,0.148,Regular,RegionA
U02363,05-09-2025,03-11-2024,530,13,2,0.728,0.329,VIP,RegionB
U02364,05-09-2025,20-07-2025,70,0,2,0.37,0.126,Casual,RegionC
U02365,05-09-2025,30-06-2025,270,6,1,0.618,0.126,Regular,RegionD
U02366,05-09-2025,06-08-2025,100,4,3,0.292,0.161,Regular,RegionA
U02367,05-09-2025,30-03-2025,320,6,1,0.443,0.073,Regular,RegionB
U02368,05-09-2025,14-07-2024,50,4,1,0.518,0.045,Casual,RegionA
U02369,05-09-2025,05-06-2025,50,2,4,0.286,0.135,Casual,RegionA
U02370,05-09-2025,12-02-2025,50,0,3,0.108,0.169,Casual,RegionA
U02371,05-09-2025,06-07-2025,240,4,1,0.298,0.143,Casual,RegionB
U02372,05-09-2025,23-07-2025,290,1,3,0.517,0.154,Regular,RegionA
U02373,05-09-2025,19-10-2023,60,0,3,0.316,0.135,Casual,RegionB
U02374,05-09-2025,08-03-2025,19990,4,3,0.247,0.848,Regular,RegionC
U02375,05-09-2025,23-01-2025,50,1,4,0.079,0.155,Casual,RegionD
U02376,05-09-2025,29-04-2025,60,0,2,0.178,0.122,Casual,RegionD
U02377,05-09-2025,23-08-2024,60,6,3,0.678,0.245,Regular,RegionA
U02378,05-09-2025,17-03-2025,140,3,3,0.419,0.118,Regular,RegionD
U02379,05-09-2025,06-11-2023,50,3,1,0.313,0.168,Casual,RegionA
U02380,05-09-2025,,90,7,4,0.479,0.115,Regular,RegionC
U02381,05-09-2025,,100,6,2,0.366,0.126,Regular,RegionE
U02382,05-09-2025,16-09-2024,160,2,4,0.16,0.154,Casual,RegionA
U02383,05-09-2025,07-11-2023,260,4,6,0.378,0.119,Regular,RegionB
U02384,05-09-2025,,50,2,1,0.304,0.079,Casual,RegionA
U02385,05-09-2025,,80,3,4,0.393,0.177,Regular,RegionA
U02386,05-09-2025,18-07-2025,50,4,1,0.308,0.05,Casual,RegionA
U02387,05-09-2025,04-01-2024,160,4,4,0.554,0.362,Regular,RegionB
U02388,05-09-2025,27-07-2025,480,2,4,0.223,0.289,Regular,RegionB
U02389,05-09-2025,21-02-2025,50,1,2,0.367,0.09,Casual,RegionB
U02390,05-09-2025,21-09-2024,90,2,1,0.235,0.202,Casual,RegionA
U02391,05-09-2025,15-03-2024,150,4,2,0.631,0.13,Regular,RegionB
U02392,05-09-2025,12-08-2025,590,12,3,1,0.344,VIP,RegionA
U02393,05-09-2025,27-08-2025,50,3,2,0.437,0.088,Regular,RegionC
U02394,05-09-2025,,480,5,3,0.58,0.109,Regular,RegionB
U02395,05-09-2025,20-02-2024,540,4,3,0.78,0.248,VIP,RegionB
U02396,05-09-2025,23-09-2024,330,0,3,0,0.011,Dormant,RegionA
U02397,05-09-2025,14-01-2025,50,4,4,0.412,0.067,Casual,RegionC
U02398,05-09-2025,23-06-2025,80,1,4,0.538,0.132,Regular,RegionD
U02399,05-09-2025,26-07-2024,50,3,2,0.201,0.115,Casual,RegionC
U02400,05-09-2025,,80,0,1,0.358,0.164,Casual,RegionC
U02401,05-09-2025,14-04-2024,80,1,1,0,0.081,Casual,RegionA
U02402,05-09-2025,18-07-2025,50,0,3,0.205,0.091,Casual,RegionD
U02403,05-09-2025,06-08-2025,60,1,1,0.334,0.156,Regular,RegionB
U02404,05-09-2025,12-06-2025,70,1,2,0.174,0.103,Casual,RegionC
U02405,05-09-2025,21-03-2025,60,4,5,0.64,0.076,Casual,RegionC
U02406,05-09-2025,25-06-2025,50,4,2,0.205,0,Casual,RegionE
U02407,05-09-2025,,50,4,1,0.403,0.116,Casual,RegionC
U02408,05-09-2025,08-08-2025,19990,3,3,0.281,0.768,Casual,RegionA
U02409,05-09-2025,18-06-2025,50,1,5,0.278,0.157,Casual,RegionA
U02410,05-09-2025,28-07-2025,90,8,4,0.495,0.176,Regular,RegionC
U02411,05-09-2025,30-03-2024,50,3,2,0.073,0.091,Casual,RegionB
U02412,05-09-2025,28-08-2025,50,1,1,0,0.056,Casual,RegionB
U02413,05-09-2025,27-08-2025,100,3,2,0.722,0.155,Regular,RegionA
U02414,05-09-2025,31-07-2025,50,2,2,0,0.127,Casual,RegionE
U02415,05-09-2025,07-07-2025,100,3,1,0.633,0.142,Regular,RegionB
U02416,05-09-2025,22-03-2025,9990,2,1,0.377,0.599,Regular,RegionC
U02417,05-09-2025,04-08-2025,130,2,1,0.404,0.136,Casual,RegionA
U02418,05-09-2025,09-06-2025,90,0,1,0,0.017,Dormant,RegionB
U02419,05-09-2025,26-01-2025,50,0,1,0.048,0.143,Casual,RegionA
U02420,05-09-2025,27-02-2025,50,0,1,0.168,0.018,Casual,RegionB
U02421,05-09-2025,,180,5,2,0.612,0.213,Regular,RegionE
U02422,05-09-2025,03-07-2025,50,4,1,0.29,0.052,Casual,RegionA
U02423,05-09-2025,07-10-2023,50,1,4,0.067,0.12,Casual,RegionA
